Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;User events
0.015106201171875;61.7578838440763;-7.1075439453125E-06;1;77;0.00427364471834153;-0.00209878832101822;1 mA;
0.01007080078125;62.0096538434407;-8.526611328125E-06;1;78;0.00427364471834153;-0.00209878832101822;1 mA;
0.005035400390625;62.261423842805;-9.8876953125E-06;1;79;0.00427364471834153;-0.00209878832101822;1 mA;
0;62.5131938421694;-1.148681640625E-05;1;80;0.00427364471834153;-0.00209878832101822;1 mA;
-0.005035400390625;62.7649638415337;-1.32537841796875E-05;1;81;0.00427364471834153;-0.00209878832101822;1 mA;
-0.01007080078125;63.016733840898;-1.5203857421875E-05;1;82;0.00427364471834153;-0.00209878832101822;1 mA;
-0.015106201171875;63.2685038402624;-1.69219970703125E-05;1;83;0.00427364471834153;-0.00209878832101822;1 mA;
-0.0201416015625;63.5202738396267;-1.87835693359375E-05;1;84;0.00427364471834153;-0.00209878832101822;1 mA;
-0.025177001953125;63.7720438389911;-2.0928955078125E-05;1;85;0.00427364471834153;-0.00209878832101822;1 mA;
-0.03021240234375;64.0238138383554;-2.29522705078125E-05;1;86;0.00427364471834153;-0.00209878832101822;1 mA;
-0.035247802734375;64.2755838377198;-2.49755859375E-05;1;87;0.00427364471834153;-0.00209878832101822;1 mA;
-0.040283203125;64.5273538370841;-2.6898193359375E-05;1;88;0.00427364471834153;-0.00209878832101822;1 mA;
-0.045318603515625;64.7791238364484;-2.8631591796875E-05;1;89;0.00427364471834153;-0.00209878832101822;1 mA;
-0.05035400390625;65.0308938358128;-3.03558349609375E-05;1;90;0.00427364471834153;-0.00209878832101822;1 mA;
-0.055389404296875;65.2826638351771;-3.1707763671875E-05;1;91;0.00427364471834153;-0.00209878832101822;1 mA;
-0.0604248046875;65.5344338345415;-3.2891845703125E-05;1;92;0.00427364471834153;-0.00209878832101822;1 mA;
-0.065460205078125;65.7862038339058;-3.3587646484375E-05;1;93;0.00427364471834153;-0.00209878832101822;1 mA;
-0.07049560546875;66.0379738332701;-3.4088134765625E-05;1;94;0.00427364471834153;-0.00209878832101822;1 mA;
-0.075531005859375;66.2897438326345;-3.36212158203125E-05;1;95;0.00427364471834153;-0.00209878832101822;1 mA;
-0.08056640625;66.5415138319988;-3.39202880859375E-05;1;96;0.00427364471834153;-0.00209878832101822;1 mA;
-0.085601806640625;66.7932838313632;-3.28582763671875E-05;1;97;0.00427364471834153;-0.00209878832101822;1 mA;
-0.09063720703125;67.0450538307275;-3.1658935546875E-05;1;98;0.00427364471834153;-0.00209878832101822;1 mA;
-0.095672607421875;67.2968238300919;-2.97607421875E-05;1;99;0.00427364471834153;-0.00209878832101822;1 mA;
-0.1007080078125;67.5485938294562;-2.73040771484375E-05;1;100;0.00427364471834153;-0.00209878832101822;1 mA;
-0.105743408203125;67.8003638288205;-2.2509765625E-05;1;101;0.00427364471834153;-0.00209878832101822;1 mA;
-0.11077880859375;68.0521338281849;-1.72210693359375E-05;1;102;0.00427364471834153;-0.00209878832101822;1 mA;
-0.115814208984375;68.3039038275492;-9.967041015625E-06;1;103;0.00427364471834153;-0.00209878832101822;1 mA;
-0.120849609375;68.5556738269136;3.0517578125E-07;1;104;0.00427364471834153;-0.00209878832101822;1 mA;
-0.125885009765625;68.8074438262779;1.32415771484375E-05;1;105;0.00427364471834153;-0.00209878832101822;1 mA;
-0.13092041015625;69.0592138256422;3.05206298828125E-05;1;106;0.00427364471834153;-0.00209878832101822;1 mA;
-0.135955810546875;69.3109838250066;5.2825927734375E-05;1;107;0.00427364471834153;-0.00209878832101822;1 mA;
-0.1409912109375;69.5627538243709;8.062744140625E-05;1;108;0.00427364471834153;-0.00209878832101822;1 mA;
-0.146026611328125;69.8145238237353;0.00011285400390625;1;109;0.00427364471834153;-0.00209878832101822;1 mA;
-0.15106201171875;70.0662938230996;0.000147125244140625;1;110;0.00427364471834153;-0.00209878832101822;1 mA;
-0.156097412109375;70.318063822464;0.000183990478515625;1;111;0.00427364471834153;-0.00209878832101822;1 mA;
-0.1611328125;70.5698338218283;0.000217254638671875;1;112;0.00427364471834153;-0.00209878832101822;1 mA;
-0.166168212890625;70.8216038211926;0.000238128662109375;1;113;0.00427364471834153;-0.00209878832101822;1 mA;
-0.17120361328125;71.073373820557;0.000253265380859375;1;114;0.00427364471834153;-0.00209878832101822;1 mA;
-0.176239013671875;71.3251438199213;0.0002642822265625;1;115;0.00427364471834153;-0.00209878832101822;1 mA;
-0.1812744140625;71.5769138192857;0.00027001953125;1;116;0.00427364471834153;-0.00209878832101822;1 mA;
-0.186309814453125;71.82868381865;0.000270538330078125;1;117;0.00427364471834153;-0.00209878832101822;1 mA;
-0.19134521484375;72.0804538180143;0.000265045166015625;1;118;0.00427364471834153;-0.00209878832101822;1 mA;
-0.196380615234375;72.3322238173787;0.000253173828125;1;119;0.00427364471834153;-0.00209878832101822;1 mA;
-0.201416015625;72.583993816743;0.000236358642578125;1;120;0.00427364471834153;-0.00209878832101822;1 mA;
-0.206451416015625;72.8357638161074;0.000216461181640625;1;121;0.00427364471834153;-0.00209878832101822;1 mA;
-0.21148681640625;73.0875338154717;0.00019586181640625;1;122;0.00427364471834153;-0.00209878832101822;1 mA;
-0.216522216796875;73.3393038148361;0.000174285888671875;1;123;0.00427364471834153;-0.00209878832101822;1 mA;
-0.2215576171875;73.5910738142004;0.00015478515625;1;124;0.00427364471834153;-0.00209878832101822;1 mA;
-0.226593017578125;73.8428438135647;0.000136505126953125;1;125;0.00427364471834153;-0.00209878832101822;1 mA;
-0.23162841796875;74.0946138129291;0.000119903564453125;1;126;0.00427364471834153;-0.00209878832101822;1 mA;
-0.236663818359375;74.3463838122934;0.0001055908203125;1;127;0.00427364471834153;-0.00209878832101822;1 mA;
-0.24169921875;74.5981538116578;9.21630859375E-05;1;128;0.00427364471834153;-0.00209878832101822;1 mA;
-0.246734619140625;74.8499238110221;8.0413818359375E-05;1;129;0.00427364471834153;-0.00209878832101822;1 mA;
-0.25177001953125;75.1016938103865;7.0098876953125E-05;1;130;0.00427364471834153;-0.00209878832101822;1 mA;
-0.256805419921875;75.3534638097508;6.072998046875E-05;1;131;0.00427364471834153;-0.00209878832101822;1 mA;
-0.2618408203125;75.6052338091151;5.2276611328125E-05;1;132;0.00427364471834153;-0.00209878832101822;1 mA;
-0.266876220703125;75.8570038084795;4.44793701171875E-05;1;133;0.00427364471834153;-0.00209878832101822;1 mA;
-0.27191162109375;76.1087738078438;3.71917724609375E-05;1;134;0.00427364471834153;-0.00209878832101822;1 mA;
-0.276947021484375;76.3605438072082;3.03375244140625E-05;1;135;0.00427364471834153;-0.00209878832101822;1 mA;
-0.281982421875;76.6123138065725;2.4945068359375E-05;1;136;0.00427364471834153;-0.00209878832101822;1 mA;
-0.287017822265625;76.8640838059368;1.93695068359375E-05;1;137;0.00427364471834153;-0.00209878832101822;1 mA;
-0.29205322265625;77.1158538053012;1.444091796875E-05;1;138;0.00427364471834153;-0.00209878832101822;1 mA;
-0.297088623046875;77.3676238046655;9.89379882812499E-06;1;139;0.00427364471834153;-0.00209878832101822;1 mA;
-0.3021240234375;77.6193938040299;5.5694580078125E-06;1;140;0.00427364471834153;-0.00209878832101822;1 mA;
-0.307159423828125;77.8711638033942;1.71813964843751E-06;1;141;0.00427364471834153;-0.00209878832101822;1 mA;
-0.31219482421875;78.1229338027586;-1.617431640625E-06;1;142;0.00427364471834153;-0.00209878832101822;1 mA;
