Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
0.0079345703125;379.536823041762;-0.0005157470703125;5950;1 mA
0.008087158203125;379.567341041685;-0.00051361083984375;5951;1 mA
0.00823974609375;379.597859041608;-0.000511474609375;5952;1 mA
0.008392333984375;379.62837704153;-0.00050933837890625;5953;1 mA
0.008544921875;379.658895041453;-0.00050689697265625;5954;1 mA
0.008697509765625;379.689413041376;-0.00050506591796875;5955;1 mA
0.00885009765625;379.719931041299;-0.00050323486328125;5956;1 mA
0.009002685546875;379.750449041222;-0.00050140380859375;5957;1 mA
0.0091552734375;379.780967041145;-0.000499267578125;5958;1 mA
0.009307861328125;379.811485041068;-0.000497161865234375;5959;1 mA
0.00946044921875;379.842003040991;-0.000495086669921875;5960;1 mA
0.009613037109375;379.872521040914;-0.0004930419921875;5961;1 mA
0.009765625;379.903039040837;-0.00049072265625;5962;1 mA
0.009918212890625;379.93355704076;-0.00048858642578125;5963;1 mA
0.01007080078125;379.964075040683;-0.000486358642578125;5964;1 mA
0.010223388671875;379.994593040606;-0.0004840087890625;5965;1 mA
0.0103759765625;380.025111040529;-0.000482208251953125;5966;1 mA
0.010528564453125;380.055629040452;-0.000480010986328125;5967;1 mA
0.01068115234375;380.086147040375;-0.000478271484375;5968;1 mA
0.010833740234375;380.116665040298;-0.000476104736328125;5969;1 mA
0.010986328125;380.147183040221;-0.000473907470703125;5970;1 mA
0.011138916015625;380.177701040144;-0.0004716796875;5971;1 mA
0.01129150390625;380.208219040067;-0.000469879150390625;5972;1 mA
0.011444091796875;380.238737039989;-0.000467864990234375;5973;1 mA
0.0115966796875;380.269255039912;-0.000465850830078125;5974;1 mA
0.011749267578125;380.299773039835;-0.00046356201171875;5975;1 mA
0.01190185546875;380.330291039758;-0.00046160888671875;5976;1 mA
0.012054443359375;380.360809039681;-0.00045953369140625;5977;1 mA
0.01220703125;380.391327039604;-0.000457763671875;5978;1 mA
0.012359619140625;380.421845039527;-0.000455780029296875;5979;1 mA
0.01251220703125;380.45236303945;-0.000454010009765625;5980;1 mA
0.012664794921875;380.482881039373;-0.000451568603515625;5981;1 mA
0.0128173828125;380.513399039296;-0.000449432373046875;5982;1 mA
0.012969970703125;380.543917039219;-0.000447296142578125;5983;1 mA
0.01312255859375;380.574435039142;-0.000445404052734375;5984;1 mA
0.013275146484375;380.604953039065;-0.000443511962890625;5985;1 mA
0.013427734375;380.635471038988;-0.000441802978515625;5986;1 mA
0.013580322265625;380.665989038911;-0.000439788818359375;5987;1 mA
0.01373291015625;380.696507038834;-0.000437835693359375;5988;1 mA
0.013885498046875;380.727025038757;-0.000435943603515625;5989;1 mA
0.0140380859375;380.75754303868;-0.00043377685546875;5990;1 mA
0.014190673828125;380.788061038603;-0.0004315185546875;5991;1 mA
0.01434326171875;380.818579038526;-0.0004295654296875;5992;1 mA
0.014495849609375;380.849097038448;-0.000427703857421875;5993;1 mA
0.0146484375;380.879615038371;-0.000426361083984375;5994;1 mA
0.014801025390625;380.910133038294;-0.000424102783203125;5995;1 mA
